5.264162421226501465e-01 9.020242691040039062e-01 7.885345816612243652e-01 2.780833840370178223e-01 1.306111454963684082e+00 5.222464203834533691e-01 4.818063378334045410e-01 -1.230022534728050232e-01 -4.480459690093994141e-01 1.590677976608276367e+00 -4.285456836223602295e-01 3.226192295551300049e-01 2.399488985538482666e-01 1.312775015830993652e+00 -2.738069975748658180e-03 1.680152177810668945e+00 -2.443631738424301147e-01 -3.118110597133636475e-01 1.286674618721008301e+00 1.613668650388717651e-01 -3.444059491157531738e-01 3.613324463367462158e-01 -1.538882732391357422e+00 9.897251129150390625e-01 -8.125966787338256836e-01
-1.417239904403686523e+00 -7.028586268424987793e-01 1.325699388980865479e-01 1.021426200866699219e+00 -1.056794449687004089e-01 -8.627298474311828613e-01 3.553801476955413818e-01 -1.196634054183959961e+00 3.462899327278137207e-01 -1.130648031830787659e-01 -3.276035189628601074e-01 -1.406969070434570312e+00 -7.562385872006416321e-03 -1.254554867744445801e+00 1.032281517982482910e+00 -4.854556322097778320e-01 -1.599952459335327148e+00 -1.376004457473754883e+00 1.721629649400711060e-01 -2.387830466032028198e-01 -4.761880636215209961e-01 -1.192551329731941223e-01 1.238255143165588379e+00 -1.790763020515441895e+00 8.264595866203308105e-01
7.928189635276794434e-01 -4.890672564506530762e-01 -4.557287693023681641e-01 6.991641521453857422e-01 9.721410870552062988e-01 2.260083436965942383e+00 -1.043740987777709961e+00 1.618319272994995117e+00 2.081682682037353516e+00 -2.829709351062774658e-01 -1.703928232192993164e+00 9.667360782623291016e-02 -4.385848045349121094e-01 9.686888456344604492e-01 1.204528689384460449e+00 4.961354732513427734e-01 1.626279711723327637e+00 -7.092415541410446167e-02 6.455435752868652344e-01 8.561974763870239258e-01 9.911569356918334961e-01 1.100393414497375488e+00 1.346403837203979492e+00 -6.585799455642700195e-01 2.557874202728271484e+00
1.348655819892883301e+00 1.773493766784667969e+00 -7.863915562629699707e-01 7.240062355995178223e-01 1.545774936676025391e-01 -9.189611077308654785e-01 2.941346466541290283e-01 -2.092832513153553009e-02 3.009929955005645752e-01 -2.824094295501708984e-01 8.941463232040405273e-01 -2.298614501953125000e+00 -1.734845787286758423e-01 1.324353337287902832e+00 1.126743197441101074e+00 1.598894409835338593e-02 5.183610916137695312e-01 -1.257694840431213379e+00 -6.204196214675903320e-01 -6.865737438201904297e-01 -9.387327358126640320e-03 -2.493215054273605347e-01 -1.422418594360351562e+00 4.576088786125183105e-01 -3.033365905284881592e-01
7.085433602333068848e-01 4.831419587135314941e-01 -8.063703775405883789e-01 -1.331292510032653809e+00 -9.047299027442932129e-01 8.573783636093139648e-01 1.053424358367919922e+00 -7.644093036651611328e-01 1.209352970123291016e+00 1.305590629577636719e+00 -3.212840259075164795e-01 -1.041764616966247559e+00 5.359060168266296387e-01 7.018316537141799927e-02 4.792882204055786133e-01 7.280795574188232422e-01 1.317605674266815186e-01 7.157254219055175781e-01 2.884747684001922607e-01 8.359322547912597656e-01 6.917928457260131836e-01 3.007653474807739258e+00 1.576015830039978027e+00 7.879068255424499512e-01 -9.204023480415344238e-01
7.943795919418334961e-01 -6.276839375495910645e-01 1.476201772689819336e+00 6.479114294052124023e-01 6.133143305778503418e-01 4.509701430797576904e-01 -1.531201243400573730e+00 3.759757280349731445e-01 -1.144693717360496521e-01 1.706656515598297119e-01 9.325888156890869141e-01 1.235503911972045898e+00 1.462714195251464844e+00 9.529475122690200806e-02 -5.892523527145385742e-01 -8.872723579406738281e-01 -1.333959102630615234e-01 -6.914858222007751465e-01 6.036474704742431641e-01 -1.048493862152099609e+00 -2.536935091018676758e+00 1.070713758468627930e+00 -1.029059141874313354e-01 3.652044832706451416e-01 -5.571059584617614746e-01
-1.446056723594665527e+00 1.721555888652801514e-01 -1.185136437416076660e+00 1.900378912687301636e-01 -1.197124838829040527e+00 -5.209951996803283691e-01 -1.264263391494750977e+00 -1.018097162246704102e+00 -1.486168503761291504e+00 -9.679617881774902344e-01 -2.100859433412551880e-01 -2.423631668090820312e+00 -2.829191386699676514e-01 2.008701562881469727e-01 -1.440793275833129883e+00 -1.417544245719909668e+00 -4.942564964294433594e-01 -5.050751566886901855e-01 7.055461406707763672e-01 -2.934350445866584778e-02 4.290909469127655029e-01 -1.521972060203552246e+00 4.256417453289031982e-01 -1.051876425743103027e+00 1.062655091285705566e+00
6.248558759689331055e-01 -1.129446506500244141e+00 1.102178812026977539e+00 -5.170290470123291016e-01 -1.180794119834899902e+00 1.243587806820869446e-01 -5.790564417839050293e-01 1.098559856414794922e+00 8.824502825736999512e-01 3.871206939220428467e-01 3.086006045341491699e-01 -2.243662998080253601e-02 -2.696125745773315430e+00 5.541149899363517761e-02 -3.218526542186737061e-01 -7.842995524406433105e-01 -1.418502211570739746e+00 -1.390253007411956787e-01 7.672715783119201660e-01 6.191261410713195801e-01 -2.232819050550460815e-01 5.063277482986450195e-01 4.850451648235321045e-01 4.442599117755889893e-01 1.040274277329444885e-01
-1.672246813774108887e+00 -1.386731863021850586e-01 1.546969115734100342e-01 4.846641421318054199e-01 1.518403053283691406e+00 6.219100356101989746e-01 1.990554809570312500e+00 3.042290210723876953e-01 1.980002403259277344e+00 1.176259636878967285e+00 -1.131533145904541016e+00 -1.225000739097595215e+00 6.556947231292724609e-01 -1.206101059913635254e+00 5.902146697044372559e-01 7.819786667823791504e-01 1.479524374008178711e+00 1.295087456703186035e+00 3.379016220569610596e-01 1.644683331251144409e-01 -1.676642894744873047e+00 -4.913054406642913818e-01 -1.313105970621109009e-01 -3.209230303764343262e-01 -7.156357169151306152e-01
-6.540379524230957031e-01 1.146222949028015137e+00 -1.385798573493957520e+00 1.648523449897766113e+00 7.280647158622741699e-01 -5.131641030311584473e-01 -1.479600667953491211e+00 8.573181033134460449e-01 1.439959049224853516e+00 -3.797521889209747314e-01 -2.565823197364807129e-01 -5.255479216575622559e-01 -6.011000275611877441e-01 -9.710185527801513672e-01 -8.139576315879821777e-01 -2.543638467788696289e+00 -1.806783378124237061e-01 -5.102270841598510742e-01 7.689900398254394531e-01 -1.440481543540954590e+00 -1.881465196609497070e+00 1.451794505119323730e+00 1.576298475265502930e+00 2.674288153648376465e-01 -8.666749000549316406e-01
1.068726420402526855e+00 3.989312648773193359e-01 6.029967069625854492e-01 1.371900141239166260e-01 -9.795263409614562988e-01 9.855614900588989258e-01 3.939518630504608154e-01 -3.760787844657897949e-01 3.609323203563690186e-01 1.922600269317626953e-01 1.211152195930480957e+00 1.143136739730834961e+00 9.078291803598403931e-02 -1.880930900573730469e+00 -4.633791148662567139e-01 -5.435962677001953125e-01 -1.423276305198669434e+00 2.443850785493850708e-01 7.600847482681274414e-01 8.217464685440063477e-01 9.434801340103149414e-02 1.035565376281738281e+00 3.628538250923156738e-01 -6.929342746734619141e-01 -8.456586003303527832e-01
6.625009775161743164e-01 4.700923860073089600e-01 -7.757502198219299316e-01 5.515525937080383301e-01 9.288738667964935303e-02 4.215057194232940674e-01 -4.453947022557258606e-02 1.830083429813385010e-01 6.358830928802490234e-01 5.903757810592651367e-01 -2.277086861431598663e-02 3.214031159877777100e-01 4.578958153724670410e-01 -1.980026721954345703e+00 7.971818447113037109e-01 -2.442600727081298828e-01 -1.908133506774902344e+00 7.287951707839965820e-01 1.893836498260498047e+00 -1.739547997713088989e-01 4.199844598770141602e-01 1.449807167053222656e+00 6.277287006378173828e-01 2.380834072828292847e-01 -9.476418495178222656e-01
-7.538757324218750000e-01 -6.657267212867736816e-01 -1.489480972290039062e+00 2.257997542619705200e-01 -1.381775438785552979e-01 1.030025124549865723e+00 5.973151326179504395e-01 -2.395712852478027344e+00 -2.942869961261749268e-01 4.271955788135528564e-01 -5.906832218170166016e-01 -1.199512958526611328e+00 -6.936783194541931152e-01 5.050309300422668457e-01 5.496802926063537598e-01 5.409725308418273926e-01 1.818545609712600708e-01 6.055911183357238770e-01 -9.084801673889160156e-01 -1.400527209043502808e-01 -4.521943628787994385e-01 1.685720086097717285e+00 2.352091073989868164e+00 2.137731462717056274e-01 -1.006377220153808594e+00
-4.327448606491088867e-01 -3.597728610038757324e-01 1.601366400718688965e+00 9.474202990531921387e-01 -1.044530987739562988e+00 5.554051399230957031e-01 -1.040429949760437012e+00 -7.829053699970245361e-02 9.777284264564514160e-01 2.339102625846862793e-01 -1.040357798337936401e-01 5.326604843139648438e-01 -1.433124952018260956e-02 1.430160403251647949e+00 1.175110220909118652e+00 -8.603961467742919922e-01 1.148391008377075195e+00 -2.116873264312744141e+00 7.568647265434265137e-01 1.428517937660217285e+00 5.228106975555419922e-01 9.266085028648376465e-01 -1.389063715934753418e+00 -5.971462726593017578e-01 2.240788459777832031e+00
6.055195927619934082e-01 -1.023155599832534790e-01 1.124063253402709961e+00 -2.273924827575683594e+00 5.304249525070190430e-01 5.255385637283325195e-01 6.634530425071716309e-01 9.563065171241760254e-01 6.402881741523742676e-01 3.963640332221984863e-02 -9.549019336700439453e-01 2.697951555252075195e+00 2.362172901630401611e-01 6.887370347976684570e-01 -5.424289107322692871e-01 -7.622311711311340332e-01 2.004833221435546875e-01 -1.328741550445556641e+00 -1.393817424774169922e+00 6.658219695091247559e-01 4.176738858222961426e-01 1.153618693351745605e+00 2.228603214025497437e-01 2.889719247817993164e+00 1.302769482135772705e-01
2.117021322250366211e+00 -7.947403788566589355e-01 -1.406748294830322266e+00 -1.064485073089599609e+00 1.817199587821960449e-01 1.787384003400802612e-01 -7.079079151153564453e-01 1.395929217338562012e+00 1.025414705276489258e+00 -7.876366376876831055e-01 -1.909455180168151855e+00 -2.720974445343017578e+00 -1.054338291287422180e-01 1.560993909835815430e+00 -2.291397809982299805e+00 1.310251355171203613e+00 -4.303137958049774170e-01 8.211746215820312500e-01 5.143814682960510254e-01 6.400914788246154785e-01 6.750040054321289062e-01 -9.648025035858154297e-01 -4.312020838260650635e-01 -6.899185776710510254e-01 6.961616277694702148e-01
1.904510557651519775e-01 -1.654120832681655884e-01 -1.188147187232971191e+00 -1.346260309219360352e-01 4.602503478527069092e-01 -1.273858428001403809e+00 -1.260146498680114746e+00 -7.136895656585693359e-01 2.219105958938598633e-01 -1.085134625434875488e+00 -4.491145014762878418e-01 4.457217454910278320e-01 2.371102809906005859e+00 -6.170996278524398804e-02 1.412266731262207031e+00 -5.690158009529113770e-01 -1.645122647285461426e+00 -1.214990735054016113e+00 -8.114399015903472900e-02 2.659446477890014648e+00 -2.879493236541748047e-01 8.382053375244140625e-01 6.038947105407714844e-01 -5.993371605873107910e-01 1.968246102333068848e+00
8.307479619979858398e-01 -5.925285816192626953e-01 -7.947106361389160156e-01 2.480491697788238525e-01 5.769512057304382324e-01 -2.088513612747192383e+00 1.660181432962417603e-01 8.168738484382629395e-01 -9.378714561462402344e-01 -7.114635705947875977e-01 7.513212561607360840e-01 -1.133646607398986816e+00 -6.731058657169342041e-02 1.046943068504333496e+00 -1.318293213844299316e-01 1.514304280281066895e+00 1.819491863250732422e+00 3.588515222072601318e-01 1.280588269233703613e+00 5.526695773005485535e-02 5.800586938858032227e-01 -2.620599567890167236e-01 2.214298486709594727e+00 2.746085450053215027e-02 -6.768002510070800781e-01
1.702863812446594238e+00 -6.071774959564208984e-01 1.461034655570983887e+00 -6.285641789436340332e-01 2.851660847663879395e-01 3.692176342010498047e-01 -6.281234622001647949e-01 1.314159482717514038e-01 6.195375919342041016e-01 -1.614844799041748047e+00 3.388491272926330566e-01 -2.326325654983520508e+00 -1.215642452239990234e+00 1.480533480644226074e+00 2.523382425308227539e+00 -6.579056382179260254e-02 -2.748942673206329346e-01 1.018907308578491211e+00 9.001350402832031250e-01 -1.321009993553161621e+00 8.064008504152297974e-02 4.453992545604705811e-01 -2.931886911392211914e-01 6.613319516181945801e-01 1.331918239593505859e+00
3.971054553985595703e-01 1.189999699592590332e+00 -1.086303949356079102e+00 1.163615345954895020e+00 3.150274515151977539e+00 -8.670914769172668457e-01 5.381189286708831787e-02 -1.326072692871093750e+00 1.530310213565826416e-01 3.441588282585144043e-01 1.783841133117675781e+00 4.339465871453285217e-03 1.342653512954711914e+00 -5.835242271423339844e-01 1.207275152206420898e+00 5.889035463333129883e-01 -1.497183442115783691e+00 6.678158789873123169e-02 1.464939594268798828e+00 1.235615253448486328e+00 -6.498242616653442383e-01 1.219695806503295898e+00 1.761124968528747559e+00 -4.548151418566703796e-02 -8.595333248376846313e-02
-1.364335060119628906e+00 9.277928620576858521e-02 5.759160518646240234e-01 -2.098005861043930054e-01 6.509187817573547363e-01 -1.290261983871459961e+00 -5.297444462776184082e-01 6.751084327697753906e-01 1.143133163452148438e+00 -1.084284663200378418e+00 3.313781917095184326e-01 8.002748340368270874e-02 -1.576661705970764160e+00 7.299448251724243164e-01 -1.980165690183639526e-01 -1.234129309654235840e+00 -3.379752337932586670e-01 1.126070261001586914e+00 -1.266603350639343262e+00 1.057047367095947266e+00 4.629331231117248535e-01 -1.268042683601379395e+00 7.224372625350952148e-01 -1.983334779739379883e+00 2.401465415954589844e+00
1.808279395103454590e+00 -1.010968089103698730e+00 6.145890355110168457e-01 1.173221826553344727e+00 1.907613426446914673e-01 -1.946529000997543335e-01 1.861695349216461182e-01 -4.370264410972595215e-01 5.940018296241760254e-01 1.663674414157867432e-01 9.986526565626263618e-04 4.578360319137573242e-01 5.077169463038444519e-02 -8.894790410995483398e-01 -7.243554592132568359e-01 -1.133410930633544922e+00 2.377002716064453125e+00 4.195662140846252441e-01 -5.957599729299545288e-02 1.610939979553222656e+00 1.274516463279724121e+00 -6.874211430549621582e-01 -2.646684348583221436e-01 -1.260383963584899902e+00 8.301945924758911133e-01
-1.456820011138916016e+00 -2.351310729980468750e+00 -1.231792449951171875e+00 -1.081666350364685059e+00 -4.655438363552093506e-01 1.113451793789863586e-01 -6.837726235389709473e-01 -1.079127788543701172e+00 6.251859664916992188e-01 1.113789975643157959e-01 -1.513198614120483398e-01 1.580589413642883301e+00 -1.251164197921752930e+00 6.561651229858398438e-01 -1.102987766265869141e+00 1.168758034706115723e+00 -1.051330566406250000e+00 8.805224895477294922e-01 -1.951919674873352051e+00 -1.514160275459289551e+00 2.084554880857467651e-01 -8.591663837432861328e-02 -1.118015646934509277e+00 3.037864863872528076e-01 1.420179963111877441e+00
-1.335114240646362305e+00 3.930484652519226074e-01 2.376481890678405762e-01 2.075271606445312500e+00 6.590270996093750000e-01 -7.101369500160217285e-01 -4.813991487026214600e-02 -6.597927212715148926e-01 8.916612863540649414e-01 -1.550711035728454590e+00 -3.493574261665344238e-01 1.566110491752624512e+00 -1.039912831038236618e-02 -5.703832507133483887e-01 -3.763549625873565674e-01 -7.309804558753967285e-01 1.344535589218139648e+00 1.484500765800476074e+00 -4.673088192939758301e-01 6.466118693351745605e-01 1.424146294593811035e-01 -2.909294664859771729e-01 -3.666563332080841064e-01 9.695129990577697754e-01 -6.650398373603820801e-01
8.610721826553344727e-01 1.662774443626403809e+00 8.682483434677124023e-02 3.585119962692260742e+00 6.035436987876892090e-01 -5.747222900390625000e-01 8.989478349685668945e-01 7.046495079994201660e-01 1.460541039705276489e-01 5.533917546272277832e-01 3.140864148736000061e-02 1.263895630836486816e+00 -9.120194613933563232e-02 1.206731200218200684e-01 7.093104720115661621e-01 4.814539551734924316e-01 4.671550393104553223e-01 -1.205897331237792969e+00 -7.346019744873046875e-01 -8.549989014863967896e-02 -1.424781441688537598e+00 -5.895512104034423828e-01 3.091851949691772461e+00 4.745404124259948730e-01 -3.859679996967315674e-01
